level_0,index,Unnamed: 0,Bug_report,appTitle,bug_report,comment,date,id,original_text,score,text,userName,Unnamed: 12,Unnamed: 13,topic_distribution
25,238372,220780,1,Whatsapp,,"['not', 'share', 'document']",2019-05-14,112967,we can not share documents,4,we can not share document,Arian Farzam,,,"[0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.042429792429792446, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.029609279609279622, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.04456654456654459, 0.03174603174603176, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482]"
26,238385,220793,1,Whatsapp,,"['doe', 'not', 'work', 'wife', 'planet', 'send', 'receive', 'have', 'disable', 'wife', 'enable', 'mobile', 'datum']",2019-05-14,112986,"Does not work with my wi-fi (Plusnet). To send or receive, l have to disable wi-fi and enable mobile data.",1,doe not work with my wife planet to send or receive l have to disable wife and enable mobile data,A Google User,,,"[0.023419203747072598, 0.025240697371844912, 0.023419203747072598, 0.023419203747072598, 0.025240697371844912, 0.025240697371844915, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.03616965912047879, 0.025240697371844912, 0.025240697371844912, 0.03434816549570648, 0.0361696591204788, 0.025240697371844912, 0.03799115274525111, 0.023419203747072598, 0.025240697371844915, 0.023419203747072598, 0.025240697371844912, 0.023419203747072598, 0.023419203747072598, 0.025240697371844915, 0.047098620869112685, 0.03434816549570648, 0.05074160811865731, 0.03070517824616185, 0.02888368462138954, 0.028883684621389544, 0.023419203747072598, 0.023419203747072598, 0.034348165495706476, 0.04163413999479574, 0.023419203747072598, 0.02706219099661723]"
27,238395,220803,1,Whatsapp,,"['not', 'safe', 'be', 'hack', 'apart', 'arise', 'call', 'message', 'meeting', 'alert', 'call', 'make']",2019-05-14,113024,not safe if its been hacked apart from that im missing calls and messages im getting alerted to calls that were made up to a week ago,1,not safe if its been hacked apart from that i arising call and message i meeting alerted to call that were made up to a week ago,Philip McCann,,,"[0.029265873015873006, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565, 0.029265873015873006, 0.022321428571428565, 0.024057539682539677, 0.022321428571428565, 0.032738095238095226, 0.024057539682539673, 0.053571428571428575, 0.034474206349206345, 0.041418650793650785, 0.03621031746031746, 0.032738095238095226, 0.025793650793650785, 0.022321428571428565, 0.022321428571428565, 0.03621031746031746, 0.05530753968253969, 0.03273809523809523, 0.022321428571428565, 0.022321428571428565, 0.024057539682539673, 0.024057539682539673, 0.022321428571428565, 0.02579365079365079, 0.024057539682539677, 0.02579365079365079, 0.034474206349206345, 0.022321428571428565, 0.024057539682539677, 0.03794642857142857, 0.022321428571428565, 0.024057539682539677]"
28,238415,220823,1,Whatsapp,,"['not', 'update', 'cause', 'int', 'security', 'update', 'available', 'be', 'suggest', 'local', 'itv', 'news', 'team']",2019-05-14,113095,Cant Update this cause there isnt a Security Update available which has been suggested by our local BBC & ITV News Teams...,1,can not update this cause there int a security update available which has been suggested by our local bc and itv news team,DJ LIMO,,,"[0.022675736961451243, 0.022675736961451243, 0.022675736961451243, 0.02443940539178634, 0.03678508440413202, 0.02443940539178634, 0.022675736961451243, 0.024439405391786344, 0.022675736961451243, 0.022675736961451243, 0.02443940539178634, 0.0579491055681532, 0.03854875283446712, 0.02443940539178634, 0.022675736961451243, 0.022675736961451243, 0.02443940539178634, 0.03325774754346183, 0.02443940539178634, 0.02443940539178634, 0.022675736961451243, 0.03678508440413201, 0.040312421264802216, 0.024439405391786344, 0.022675736961451243, 0.022675736961451243, 0.022675736961451243, 0.024439405391786344, 0.02443940539178634, 0.022675736961451243, 0.03325774754346183, 0.061476442428823386, 0.03854875283446712, 0.03502141597379691, 0.02443940539178634]"
29,238424,220832,1,Whatsapp,,"['be', 'news', 'saying', 'must', 'update', 'send', 'update', 'do']",2019-05-14,113139,it is all over the news saying we MUST UPDATE so please send the update down to us so that we can do so,1,it is all over the news saying we must update so please send the update down to we so that we can do so,A Google User,,,"[0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.04213564213564215, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.027994227994228005, 0.038095238095238106, 0.027994227994228002, 0.025974025974025983, 0.025974025974025983, 0.04415584415584418, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.027994227994228005, 0.027994227994228005, 0.06233766233766237, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983]"
30,238426,220834,1,Whatsapp,,"['experience', 'weird', 'situation', 'have', 'instal', 'almost', 'month', 'time', 'uninstale', 'message', 'send', 'everyone', 'not', 'deliver', 'instal', 'fix', 'problem', 'let', 'know', 'solution', 'problem']",2019-05-14,113141,"I m experiencing a very weird situation...I have reinstalled whatsapp after almost 3 months and in that time when whatsapp was uninstalled ,all the messages which were sent to me by everyone were not delivered to me when I reinstalled it plz fix this problem or let me know the solution for this problem",1,i m experiencing a very weird situation have installed whatsit after almost month and in that time when whatsit was uninstaled all the message which were sent to me by everyone were not delivered to me when i installed whatsit please fix this problem or let me know the solution for this problem,Shahzain vlogs,,,"[0.033586381412468364, 0.02714515757994018, 0.023924545663676095, 0.02231423970554405, 0.02231423970554405, 0.02231423970554405, 0.020703933747412, 0.04485852311939269, 0.020703933747412, 0.020703933747412, 0.030365769496204262, 0.03197607545433632, 0.036806993328732454, 0.04002760524499654, 0.020703933747412, 0.020703933747412, 0.020703933747412, 0.04002760524499654, 0.04807913503565678, 0.03358638141246835, 0.020703933747412, 0.056130664826317, 0.020703933747412, 0.028755463538072228, 0.020703933747412, 0.030365769496204276, 0.031976075454336304, 0.033586381412468364, 0.020703933747412, 0.020703933747412, 0.04163791120312859, 0.02392454566367609, 0.025534851621808137, 0.02231423970554405, 0.020703933747412]"
31,238445,220853,1,Whatsapp,,"['good', 'application', 'messaging', 'video', 'call', 'need', 'fix', 'sometimes', 'relate', 'networking', 'issue']",2019-05-14,113199,best app for messaging video calling and etc etc but needed to be fixed sometimes in related to networking issues,4,best application for messaging video calling and etc etc but needed to be fixed sometimes in related to networking issue,Ayush Raj,,,"[0.0234192037470726, 0.025240697371844915, 0.0234192037470726, 0.0234192037470726, 0.0234192037470726, 0.03981264637002342, 0.04163413999479574, 0.0234192037470726, 0.0234192037470726, 0.0234192037470726, 0.0234192037470726, 0.02706219099661723, 0.03616965912047881, 0.0234192037470726, 0.0234192037470726, 0.0234192037470726, 0.025240697371844915, 0.04345563361956805, 0.02524069737184492, 0.03981264637002342, 0.0234192037470726, 0.0234192037470726, 0.03799115274525111, 0.03434816549570648, 0.0234192037470726, 0.05074160811865731, 0.0234192037470726, 0.0234192037470726, 0.03981264637002342, 0.03981264637002342, 0.0234192037470726, 0.0234192037470726, 0.02524069737184492, 0.0234192037470726, 0.0234192037470726]"
32,238481,220889,1,Whatsapp,,"['show', 'have', 'message', 'do', 'not']",2019-05-14,113320,showing that i have message but i dont,4,showing that i have message but i do not,Radom246@gmail.com Sasha246,,,"[0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.0408583186360964, 0.026455026455026443, 0.04497354497354496, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.02851263962375072, 0.026455026455026443, 0.036743092298647834, 0.026455026455026443, 0.026455026455026443, 0.03468547912992356, 0.026455026455026443, 0.026455026455026443, 0.028512639623750727, 0.026455026455026443, 0.026455026455026443, 0.04497354497354496, 0.026455026455026443, 0.026455026455026443]"
33,238492,220900,1,Whatsapp,,"['news', 'update', 'avoid', 'phone', 'hack', 'notification', 'give', 'be', 'save', 'face', 'security', 'be', 'mean', 'give', 'application', 'apparently', 'aware', 'instal', 'phone', 'application', 'give']",2019-05-14,113353,"It was in the news to update Whatsapp to avoid your phone being hacked, but no notifiction was given by Whatsapp? Is this to save face. Security is meant to be a given with this app, now apparently malware can be installed on your phone through it. What gives",1,it was in the news to update whatsit to avoid your phone being hacked but no notification was given by whatsit is this to save face security is meant to be a given with this application now apparently aware can be installed on your phone through this application what give,James Bergin,,,"[0.021008403361344536, 0.0634920634920635, 0.021008403361344536, 0.021008403361344536, 0.034080298786181136, 0.034080298786181136, 0.021008403361344536, 0.021008403361344536, 0.03081232492997199, 0.021008403361344536, 0.022642390289449112, 0.022642390289449112, 0.025910364145658265, 0.06022408963585435, 0.021008403361344536, 0.04551820728291316, 0.021008403361344536, 0.021008403361344536, 0.03244631185807656, 0.021008403361344536, 0.02427637721755369, 0.021008403361344536, 0.061858076563958926, 0.021008403361344536, 0.021008403361344536, 0.021008403361344536, 0.021008403361344536, 0.02264239028944911, 0.03571428571428571, 0.025910364145658265, 0.02754435107376284, 0.052054154995331475, 0.021008403361344536, 0.021008403361344536, 0.021008403361344536]"
34,238496,220904,1,Whatsapp,,"['not', 'download', 'useless']",2019-05-14,113371,Its not downloading its useless,1,its not downloading its useless,sphiwe thenjekwayo,,,"[0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.029050613956274333, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.0416292303084756, 0.026954177897574125, 0.029050613956274333, 0.026954177897574125, 0.041629230308475595, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.03533992213237497, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.029050613956274333, 0.035339922132374975, 0.026954177897574125, 0.026954177897574125, 0.03114705001497455, 0.026954177897574125, 0.026954177897574125]"
35,238502,220910,1,Whatsapp,,"['sick', 'status', 'problem', 'whenever', 'cut', 'bottom', 'half', 'status', 'doe', 'not', 'show', 'full', 'status', 'see', 'full', 'status']",2019-05-14,113387,Sick with the Status Problem! Whenever i post my status it cuts the bottom half of it & doesn't shows the full status to me. but some can see the full status...,1,sick with the status problem whenever i post my status my status cut the bottom half of my status and doe not show the full status to me but some can see the full status,Shaurya Pratap Thakur,,,"[0.022321428571428565, 0.022321428571428565, 0.022321428571428565, 0.02405753968253968, 0.03447420634920635, 0.022321428571428565, 0.034474206349206345, 0.022321428571428565, 0.022321428571428565, 0.03794642857142857, 0.022321428571428565, 0.022321428571428565, 0.03621031746031746, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565, 0.03794642857142857, 0.022321428571428565, 0.022321428571428565, 0.03621031746031746, 0.022321428571428565, 0.022321428571428565, 0.08482142857142856, 0.024057539682539677, 0.022321428571428565, 0.022321428571428565, 0.025793650793650792, 0.022321428571428565, 0.03621031746031746, 0.02405753968253968, 0.03968253968253968, 0.05357142857142858, 0.02405753968253968]"
36,238513,220921,1,Whatsapp,,"['not', 'update', 'cycle', 'message']",2019-05-14,113435,Will not update. Just cycles through updating/installing message.,1,will not update just cycle through updatinginstaling message,Chris Forster,,,"[0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.028512639623750724, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.059376837154614906, 0.02645502645502644, 0.04497354497354496, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.028512639623750717, 0.02645502645502644, 0.04497354497354496, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644]"
