id,appTitle,userName,date,score,text,Bug_report,
332847,Facebook,John Soliz,"April 26, 2019",4,"Unfortunately, this app is a little frustrating. It resets randomly and you lose your place. If you find something share worthy and this happens, good luck finding it again. The iOS version is much better.",1,
499457,Google,Vvek GT,"April 6, 2019",1,I have an empty news feed no matter what I do.,1,
30100,WhatsApp Messenger,A Google User,"April 20, 2019",5,i got some issues in my status . can't hearing the sound in some stories !?????,1,
434226,Messenger – Text and Video Chat for Free,,"March 9, 2019",5,Great app for chattind video calling and voice calling....!!!,0,
250939,Messenger – Text and Video Chat for Free,Chester Policarpio,"April 18, 2019",5,"Best messaging app for me. But I have a suggestion. On the next app update, hopefully we could send documents on messenger. MS Office apps on phone would be useless if we can't send it.",0,
118872,WhatsApp Messenger,Riyaz Tamu,"May 8, 2019",3,this apps is very useful apps and i always use this apps and i thik exelent,0,
414643,Microsoft Outlook,Karthik Vasishta,"April 3, 2019",3,Excellent Email app. Calendar is half baked. Tasks feature is missing big time. Folder search for mail move is missing. Less features than it's iOS counterpart. Outlook and GTD Ninja's like me are forced to look elsewhere.,0,
498008,Google,Helen Venter,"April 6, 2019",5,"very, very Good",0,
22929,WhatsApp Messenger,anil tayade,"April 29, 2019",5,nest version and more,0,
582807,Google Play Music,SammyGaming679YT Gordon,"April 28, 2019",3,Eh... It's Okay...,0,
474313,Microsoft Outlook,Andrew Larrier,"March 4, 2019",4,easy to read and get to popular sites,0,
375611,Maps - Navigate & Explore,David Nelson,"May 12, 2019",3,this map needs radar detection traffic updates.,0,
512526,Snapchat,Cody Blyth,"February 7, 2019",4,This app is crashing i am about to lose all my Streaks 😒,1,
492440,Google,A Google User,"April 12, 2019",2,it is very good👍👍👌👌👏👏👏👏,0,
542809,Maps - Navigate & Explore,navid mehrabi,"April 11, 2019",5,عالی برنامه های دیگه ادای مپ درمیارن,0,
55305,WhatsApp Messenger,Carliza Rissa,"March 16, 2019",4,"Video call & call ga ada notifikasi nya cuman bunyi ringtone aja, lcd tetep gelap , OS PIE . by xiaomi mi 8 lite",0,
528009,Messenger – Text and Video Chat for Free,Ronda Pourron,"February 13, 2019",1,sucks cant video call since it updated.,1,
188465,Messenger – Text and Video Chat for Free,Jam Valdez Ubod,"May 9, 2019",5,its nice compare the old version but its nicer if we can apply filters during video calls😊,0,
246392,Messenger – Text and Video Chat for Free,SHYAMKISOR Ningthouja,"April 20, 2019",5,What a app is it woh!,0,
148266,Snapchat,Android Strategy,"March 9, 2019",1,I. Love it,0,
40376,WhatsApp Messenger,Krishna Lawaniya,"April 3, 2019",5,the best chati hu site for the new era of this world u can easily chat show emotions and emojis of every type good quality of video calll less data consuming then others,0,
567987,WeChat,uğur dilbaz,"March 10, 2019",1,F.... application,0,
288053,Google,Allen Dennis,"March 7, 2019",5,I think so it is the best. I get every thing what I search by google. I love it. It is best app. I think you will also be the same...,0,
178828,Messenger – Text and Video Chat for Free,Brijendra yadav,"May 20, 2019",5,very useful app super,0,
567809,WeChat,Wang Arnold,"March 18, 2019",1,Not working in andriod 10! please fix!,1,
267210,Google Play Music,Dhom Karlos,"March 18, 2019",5,"Stürzt auf meinem OnePlus5 seit diesem update gleich nach dem Öffnen immer ab! Mit meinen Bluetooth-Kopfhörern gibt es auch Probleme. Wenn ich über diese die Musik aktivieren will, bricht die Bluetooth-Verbindung einfach ab. Ich muss die Kopfhörer dann neu verbinden und die Musik vom Smartphone aus starten.",0,
211159,Snapchat,Parmar Bhawar,"May 8, 2019",5,this aap filter are osm😍,0,
39208,WhatsApp Messenger,Ibrahim Mouslim,"April 2, 2019",5,super merci beaucoup pour votre produit .,0,
452782,Google Play Music,Jovany Chavez,"May 31, 2019",1,WHOLE EXPERIENCE THIS MUSIV IS A WASTE OF TIME NO MATTER WHAT YOU SAY...,1,
261639,Messenger – Text and Video Chat for Free,Meghie Merin,"April 6, 2019",5,the notification sound of the messenger did you change it?,0,
582690,Google Play Music,Tapiwa Mavende,"April 29, 2019",1,After pie update on my Nokia 5.1 app doesn't read songs on my SD or internal storage.,1,
193170,Messenger – Text and Video Chat for Free,Darrell Ransom,"May 7, 2019",5,I ENJOY THIS APP,0,
252883,Messenger – Text and Video Chat for Free,KIRAN RAJ,"April 14, 2019",4,"More memory space for application,and also too much updation 🙅",1,
210201,Snapchat,A Google User,"May 13, 2019",5,this is the best app in the world i love it so much and i hope it never ends,0,
510215,Snapchat,ManishaMahajan@gmail.com Manisha Mahajan,"February 17, 2019",1,it is the worst app first it was good,1,
569277,WeChat,A Google User,"March 8, 2019",5,everebody we can use this it is very good,0,
403533,Microsoft Outlook,M W,"April 20, 2019",1,I am sick of reinstalling the app because I cannot preview in Spam and I keep losing the signature.,1,
306898,Facebook,Michelle Fite,"March 30, 2019",2,Can no longer share things I've saved to my page that I admin. fix this.,1,
405210,Microsoft Outlook,Arun Anand,"April 7, 2019",3,Multiple accounts not able to configure,1,
264439,Messenger – Text and Video Chat for Free,Agung Firmansyah,"April 2, 2019",1,"One thing that makes me annoyed by messenger apps, it take it too long to deliver the message and sometimes it didn't make it.",1,
164799,Maps - Navigate & Explore,Nursyarifah Abdul Aziz,"March 22, 2019",2,saya punya maps dah ok cuma lambat detect tapi line saya 4G...,0,
364398,Maps - Navigate & Explore,Chibi Sensei,"May 27, 2019",4,"since the last update the app improved, some bad routes but it is much better now.",1,
145702,Snapchat,Shahid Husen Ranawadiya,"March 8, 2019",1,wrost update ever...,1,
326216,Facebook,MEEP Shumeme,"March 3, 2019",4,Is there really a black theme on facebook,0,
176409,Messenger – Text and Video Chat for Free,Dianne Cook,"May 26, 2019",5,sounds like it's the right thing to do,0,
148376,Snapchat,Kiley Waid,"March 7, 2019",5,it's a great app to talk to friends,0,
553102,Google,Nicholas Blohm,"May 20, 2019",5,"a zzz,,,zzz ,",0,
507257,Snapchat,CynRosé E,"February 16, 2019",1,"With this new update I now have glitches and bugs I never use to have with this app. It's horrible! The app kicks me out of everything, when I'm viewing snaps, when I'm taking pictures, selfie pics, when I'm using the filters, everything. On top of not being able to use the app how you're suppose to be able to, I now get this annoying tik tok ad popping up all of the time randomly whenever I'm doing Anything on snapchat. I have an android phone. HORRIBLE NEW UPDATE.",1,
257115,Messenger – Text and Video Chat for Free,Dazzler Dighi,"April 12, 2019",3,It takes to much time to operate and open,1,
420417,Messenger – Text and Video Chat for Free,goutam sarkar,"March 24, 2019",1,"suddenly the app closed or hangd after typing any message to some one, its full of bugs just after last update.. its really annoying",1,
330445,Facebook,Mary Lee,"March 1, 2019",1,I have been trying to access my account for days and can not access it,1,
457035,Google Play Music,Shawnta Naylor,"May 10, 2019",5,i like it!,0,
484725,Google,M Fights,"April 15, 2019",1,was fine till last 2 updates. now search bar wont load anything. hangs till it crashes,1,
204830,Snapchat,Jaycee Santos,"May 21, 2019",2,Force closes. Android 9.0.1,1,
213432,Snapchat,suraj mishra,"May 9, 2019",1,i will rate it zero bcoz this app ceo said our country is poor worst app and worst mind of ceo,0,
235274,Facebook,Donald Hodges,"May 4, 2019",5,dident take long at all to update,0,
305892,Facebook,sokha ary,"March 29, 2019",5,so contact me when your back in work,0,
494954,Google,Oscar Kintoh,"April 12, 2019",4,good one. thumps up.,0,
216328,Snapchat,Eldora Harris,"May 9, 2019",5,the most best way to chap to fam and friends,0,
551049,Google,Bhaskar Karajagi,"May 30, 2019",2,.iNj piko to i k ch vf,0,
66123,WhatsApp Messenger,Scorpor Supremacy,"March 5, 2019",3,"Not working like before . For a little over a month now,my my notification sound does not go off consistently whenever I get a new text from someone else who is using WhatsApp. I talked to several ppl who are using WhatsApp and they said they are having the same issue as myself. Restarting my cell does not help and every recent updates have not corrected this issue. Also, there are times I would here the notification but the notification icon does not appear or light up .",1,
407123,Microsoft Outlook,Dawn Konen,"April 15, 2019",5,works well get all mailg,0,
31114,WhatsApp Messenger,Noor Amira Azmi,"April 14, 2019",3,I dont like if need to update whatsapp often. They eat a lot of space,1,
374975,Maps - Navigate & Explore,Satheesh Sax,"May 19, 2019",1,update SPEED BREAKERS location in Indian roads.,0,
169494,Maps - Navigate & Explore,,"March 4, 2019",1,Last time.. Too much stopping & Troubleshooting my android,1,
120371,WhatsApp Messenger,TL Ang,"May 7, 2019",3,Using whatsap in android phone. Wonder why cant we listen the voice message with auto playback the liat of voice message like iphone had?,1,
200275,Snapchat,PAULEEN JANECA KAYE,"May 25, 2019",5,"nice,i like it",0,
318076,Facebook,The Nerve,"March 11, 2019",1,"After updating to the latest version, the app keeps crashing randomly. Sometimes within a minute, other times after several minutes. Using on Huawei Mate 10 Lite.",1,
212492,Snapchat,Soul Bowl,"May 6, 2019",4,it crashes a lot but ots a great app in other words,1,
540336,Maps - Navigate & Explore,Mon Limbu,"April 21, 2019",4,I like the this app,0,
38967,WhatsApp Messenger,Nexxt Staytion,"April 7, 2019",2,after update I don't see my notification on the screen.. even the light didn't blink.. IDK if someone send me a message.. pliss.. I check the setting all already but still work the same..,1,
81114,Snapchat,Janate Maull,"April 28, 2019",1,THIS APP WILL NOT LEMME LOG BACK IN MY WITHOUT ACTING UP!!!🙄,1,
419458,Messenger – Text and Video Chat for Free,Ann Dela Cruz,"March 28, 2019",2,Stories appears and seen by anyone is such a F...k...where's the privacy in it?,0,
388086,Microsoft Outlook,Paul Broadbent,"May 23, 2019",1,update and still don't work,1,
350591,Facebook,Alona Dominise,"April 7, 2019",1,"ok naman siya kaso nga, kahit anong update ko di parin ako makapag go live",0,
327818,Facebook,,"March 2, 2019",5,keep you updated on stuff n great way to connect with friends and family,0,
516205,Snapchat,,"February 18, 2019",1,3rd class apppp. 😠😠😠😠,1,
147303,Snapchat,Kaaraj Boxer,"March 11, 2019",1,snap chat not working . I can't update my story,1,
334800,Facebook,Johnny Danh,"April 30, 2019",1,keeps crashing as soon as I scroll down,1,
462234,Microsoft Outlook,Shameem Akhtar,"March 27, 2019",1,after updates unable to open Outlook. i did the reinstallation multiple times after that only once it will work after some time it won't be open.,1,
163754,Maps - Navigate & Explore,Seraj Samsung,"March 21, 2019",5,thx a lot my best friend,0,
348176,Facebook,Tirzah Walker,"April 12, 2019",1,my mum and dad is stuck on it !!,0,
317577,Facebook,Mykasan,"March 10, 2019",2,"Awful. As much as i hate facebook for spying on their user, there is no other option that suits me right now. Might change platform in the future. I don't mind the constant esthetic change, I'm just bothered by the fact that the team doesnt seem to be working on the bugs.",1,
154399,Snapchat,Marieta Costo,"March 3, 2019",5,this app is so nice,0,
252206,Messenger – Text and Video Chat for Free,Chayesh aree,"April 14, 2019",5,best app i have ever use from nokia classic phone to iphone x,0,
310273,Facebook,Smruti Ranjan,"March 23, 2019",5,smruti Ranjan Khuntia Lives,0,
314474,Facebook,Ryan Kim,"March 19, 2019",3,"this recent update is really buggy. Whenever I click notifications to see a reply to a comment, I get an error. Also, sometimes I am unable to interact with my own posts: not able to react comments, make comments, etc.",1,
530013,Messenger – Text and Video Chat for Free,,"February 20, 2019",5,couldn't or wouldn't have anything else. excellent app,0,
336940,Facebook,Theuns Kruger,"April 21, 2019",1,"upgrade why ? u ask me to delete apps that i use daily.....are u coocoes, or what ? i ""UPGRADED"" 90DAYS AGO, YOU SAY 82 WEEKS...CAN'T YOU COUNT OR WHAT IS THE PROBLEM ? F/B SERVICE LAST FEW WEEKS HORRRIBLE. I HOPE ""SOMEBODY"" ACTUALY READ THIS AND NOT A COMPUTER SÓ THAT I CAN ACTUALY GET A ""REAL"" REPLY....THANKS",0,
84320,Snapchat,David,"April 28, 2019",4,Before the update i could mention but now i can't,0,
566051,WeChat,Nyx Studio,"April 5, 2019",1,"it would be even better if the CPC didnt stalk you, and if it wasnt so chinese based",0,
466159,Microsoft Outlook,Sara Morris,"March 19, 2019",5,Love the schedule availability!! Would love to see that capability in the desktop.,0,
