index,Unnamed: 0,id,appTitle,userName,date,score,text,original_text,Bug_report,comment,margins
9078,9299,305997,Facebook,A Google User,"March 30, 2019",3,news is face-on sale data to above company is it true,News is facebook sale data to 150 above compney is it true,0,"['news', 'be', 'face', 'sale', 'datum', 'company', 'be', 'true']",0.001592661446694
223829,226654,207122,Snapchat,Filza Tanveer,"May 14, 2019",3,ita good application but sometimes it trouble a lot,it'a good app😍 but sometimes it Trouble alot🤪,1,"['ita', 'good', 'application', 'sometimes', 'trouble', 'lot']",0.0015937073876
140867,142565,399456,Microsoft Outlook,Carol J,"April 22, 2019",4,pretty close to perfect for all email us and sharing capability this application is very good the only aspect that are disappointing in this application are the inability to rename a folder and not being able to search on the calendar aspect of this application also event do not always sync with other calendar aps it is spotty,"Pretty close to perfect. For all email uses and sharing capabilities this app is very good. The only aspects that are disappointing in the app are the inability to rename a folder and not being able to ""search"" on the calendar aspect of the app. Also, events don't always sync with other calendar apps. It's spotty.",0,"['pretty', 'close', 'perfect', 'email', 'share', 'capability', 'application', 'be', 'good', 'aspect', 'disappointing', 'application', 'inability', 'rename', 'folder', 'not', 'able', 'search', 'calendar', 'aspect', 'application', 'also', 'event', 'do', 'not', 'always', 'sync', 'calendar', 'aps', 'be', 'spotty']",0.001595670820259
121162,122623,535178,Maps - Navigate & Explore,Halana Wynn,"April 19, 2019",3,need to be able to add road construction and road closure bridge is out min from my house and map doe not show that there is road construction on my way to work map doe not show that either,Need to be able to add road construction and road closures. Bridge is out 5 mins from my house and Maps doesn't show that. There is road construction on my way to work. Maps doesn't show that either.,0,"['need', 'able', 'add', 'road', 'construction', 'road_closure', 'bridge', 'be', 'min', 'house', 'map', 'doe', 'not', 'show', 'be', 'road', 'construction', 'way', 'work', 'map', 'doe', 'not', 'show', 'either']",0.001606964884567
215634,218349,212079,Snapchat,Chrisha K.,"May 8, 2019",1,wise tagan mag download,bwiset tagal mag download 😡😠,0,"['wise', 'tagan', 'mag', 'download']",0.001627107486174
220163,222951,199399,Snapchat,Kikidoo_b Brunton,"May 25, 2019",4,i use snap a lot but i need a new update the personal one i have leaf people on loading and i have to go all the way into the chat to see if all the way into the chat sent any thingalso if i open the notification i have to reopen any thingalso in the chat after i have seen the last thing i want to talk about is the filtersthe filter are amazing you could video call all the way into the chat are both very clear,I use snap a lot but i need a new update the personal one i have leaves people on loading and i have to go all the way into the chat to see if they sent any thing.Also if i open the notification I have to reopen it in the chat after i have seen it.The last thing i wanna talk about is the filters.The filters are amazing you could vidio call they are both very clear.,0,"['use', 'snap', 'lot', 'need', 'new', 'update', 'personal', 'have', 'leaf', 'people', 'loading', 'have', 'go', 'way', 'chat', 'see', 'way', 'chat', 'send', 'thingalso', 'open', 'notification', 'have', 'reopen', 'thingalso', 'chat', 'have', 'see', 'last', 'thing', 'want', 'talk', 'be', 'filter', 'amazing', 'could', 'video', 'call', 'way', 'chat', 'clear']",0.001637467617162
209777,212449,391484,Microsoft Outlook,Bruce Joy,"May 14, 2019",4,the new m application icon for outlook etc are terrible please return to sanity otherwise a good application,The new MS app icons for Outlook etc are terrible. Please return to sanity. Otherwise a good app.,0,"['new', 'application', 'icon', 'outlook', 'terrible', 'return', 'sanity', 'otherwise', 'good', 'application']",0.001668951221337
159520,161439,85856,Snapchat,ARK NARAIN,"April 21, 2019",1,i am from india now wait and watch evan,I'm from India now wait and watch Evan,0,"['india', 'wait', 'watch', 'evan']",0.001673069533521
217713,220457,215715,Snapchat,Julianna Hines,"May 5, 2019",4,my only issue is that my camera on my computer has my photo flipped upside down so when i take a photo a photo flipped flopped but i love how fun a photo is to take cute picture and send cute picture to my friend,"My only issue is that my camera on my computer has my photo flipped upside down so when I take a photo its flipped flopped, but I love how fun it is to take cute pictures and send them to my friends :)",0,"['issue', 'be', 'camera', 'computer', 'photo', 'flip', 'upside', 'take', 'photo', 'photo', 'flip', 'flop', 'love', 'fun', 'photo', 'be', 'take', 'cute', 'picture', 'send', 'cute', 'picture', 'friend']",0.00167753241032
220233,223022,199525,Snapchat,Manuel Monroy,"May 26, 2019",4,why do not i get updated about my save memory,why dont i get updated about my save memories.,1,"['do', 'not', 'get', 'update', 'save', 'memory']",0.001682698466137
143302,145050,403626,Microsoft Outlook,Hugo,"April 16, 2019",4,slowly getting better still missing the dark theme like on window mobile the synchronisation period,"slowly getting better. still missing the dark theme like on windows mobile, the synchronisation periods.",0,"['slowly', 'get', 'well', 'still', 'miss', 'dark_theme', 'window', 'mobile', 'synchronisation', 'period']",0.001713391667069
52828,53541,464477,Microsoft Outlook,Mr B,"March 16, 2019",3,still no implication notification sound so have to use notification from device which is fine web version ok on desktop and laptop excellent application otherwise,Still no in-app notification sounds so have to use notifications from device which is fine. Web version ok on desktop and laptop. Excellent app otherwise.,1,"['still', 'implication', 'notification', 'sound', 'have', 'use', 'notification', 'device', 'be', 'fine', 'web', 'version', 'desktop', 'laptop', 'excellent', 'application', 'otherwise']",0.001729435289407
47162,47793,431897,Messenger – Text and Video Chat for Free,,"March 11, 2019",4,one of the best application but you should not allow shaping on video call it very dangerous,one of the best app. but u shouldn't allow snaping on video calls. it very dangerous,0,"['good', 'application', 'not', 'allow', 'shape', 'video', 'call', 'dangerous']",0.001760422476864
72598,73509,129820,Snapchat,joshi,"March 30, 2019",3,pretty bad on android great application thought,pretty bad on android. great app thoughp,1,"['pretty', 'bad', 'android', 'great', 'application', 'think']",0.001815691699265
239909,242883,526877,Messenger – Text and Video Chat for Free,,"February 18, 2019",4,this is a great application i totally recommend this just feel like this is missing something but i do not know what,This is a great application I totally recommend it Just feal like it's missing something but I don't know what🤔,0,"['be', 'great', 'application', 'totally', 'recommend', 'feel', 'be', 'miss', 'something', 'do', 'not', 'know']",0.001816824875259
150255,152085,89718,Snapchat,Cheyenne Blom,"April 10, 2019",4,its saying i sent snap a week ago after i just sent them,its saying i sent snaps a week ago after I just sent them,1,"['say', 'send', 'snap', 'week_ago', 'send']",0.001821773466866
82626,83637,55719,WhatsApp Messenger,Bhavani Pandey,"March 16, 2019",4,by the bar code the another phone also get my own message please fix my own message,by the bar code the another phone also get my own msg plz fix it,1,"['bar', 'code', 'phone', 'also', 'get', 'message', 'fix', 'message']",0.00182269292531
187011,189421,561217,Google,ranbir chaudhary,"May 8, 2019",3,bible gb bnb q fifty cy n cv cfc we w z a n cv b h,"Bible, gb BNB ñ6q fcfy. cy n CV CFC we w z a n CV b HH",0,"['bible', 'gb', 'bnb', 'cv', 'cfc']",0.001862707748032
140757,142453,399305,Microsoft Outlook,Rob Lara,"April 25, 2019",4,the interface for moving email into folder on this application is frustrating please add favorite folder to the top of the list also when looking through email conversation this application continually refreshes and i can not look through the previous email please allow me to refresh this application a i like and let me search through the conversation history without being dragged back to the most current email,"The interface for moving emails into folders on this app is frustrating. please add favorite folders to the top of the list. Also, when looking through email conversations, the app continually refreshes and I cant look through the previous emails. Please allow me to refresh it as I like and let me search through the conversation history without being dragged back to the most current email!",0,"['interface', 'move', 'email', 'folder', 'application', 'be', 'frustrating', 'add', 'favorite', 'folder', 'top', 'list', 'also', 'look', 'email', 'conversation', 'application', 'continually', 'refresh', 'not', 'look', 'previous', 'email', 'allow', 'refresh', 'application', 'let', 'search', 'conversation', 'history', 'drag', 'back', 'current', 'email']",0.001866746289591
122970,124442,541324,Maps - Navigate & Explore,Purisima Palada,"April 19, 2019",3,most time sufficient but can take you longer way,most times sufficent but can take you longer way.,0,"['time', 'sufficient', 'take', 'long', 'way']",0.001870876784771
103039,104373,333663,Facebook,Roy Ellis,"April 26, 2019",3,i do not use it every much,I don't use it every much.,0,"['do', 'not', 'use', 'every', 'much']",0.001872782553728
169492,171592,22452,WhatsApp Messenger,Rao.K.A Entertainment official,"April 27, 2019",3,please change your whatsit theme in white,Please change your whatsapp theme in white,0,"['change', 'theme', 'white']",0.001936534637366
241012,243999,528824,Messenger – Text and Video Chat for Free,Christine Turnbull,"February 28, 2019",4,sometimes message take age to send but it i still a great application,sometimes messages take ages to send but it i still a great app,1,"['sometimes', 'message', 'take', 'age', 'send', 'still', 'great', 'application']",0.001946658600057
169122,171219,21939,WhatsApp Messenger,paen,"April 29, 2019",3,please create a dark mode for whatsit,please create a dark mode for whatsapp.,0,"['create', 'dark_mode']",0.001955031830659
206250,208903,384990,Microsoft Outlook,Guruprasad Kambar,"May 30, 2019",1,earlier version was much much better,earlier version was much much better,0,"['early', 'version', 'much', 'much', 'better']",0.001955570031505
