level_0,index,Unnamed: 0,Bug_report,appTitle,bug_report,comment,date,id,original_text,score,text,userName,Unnamed: 12,Unnamed: 13,topic_distribution
27,95712,78120,1,Whatsapp,,"['voice', 'call', 'video', 'call', 'feature', 'be', 'bad', 'lag', 'much']",2019-03-09,66406,the voice calling and video calling feature is very bad. It lags much.,3,the voice calling and video calling feature is very bad it lag much,Sharma Aks,,,"[0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.027011974380395442, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.03870788081314398, 0.032859927596769714, 0.02506265664160402, 0.042606516290726835, 0.028961292119186865, 0.02506265664160402, 0.02506265664160402, 0.027011974380395442, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.05820105820105824, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.048454469507101104, 0.02506265664160402, 0.042606516290726835, 0.027011974380395445]"
28,95714,78122,1,Whatsapp,,"['fix', 'not', 'open', 'keep', 'say', 'wrong', 'phone', 'number']",2019-03-08,66408,"Please fix it, My whatsapp can’t be open and keep saying that wrong phone number",3,please fix it my whatsit can not be open and keep saying that wrong phone number,,,,"[0.025062656641604016, 0.03480924533556113, 0.032859927596769714, 0.025062656641604016, 0.025062656641604016, 0.046505151768309674, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.04455583402951825, 0.025062656641604016, 0.025062656641604016, 0.032859927596769714, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.02701197438039544, 0.04260651629072683, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.027011974380395442, 0.040657198551935406, 0.027011974380395442, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.04260651629072683]"
29,95718,78126,1,Whatsapp,,"['get', 'ise', 'download', 'medium', 'pic', 'video', 'status', 'yesterday', 'message', 'be', 'show', 'continuously', 'download', 'unable', 'complete', 'try', 'later', 'kindly', 'resolve', 'message']",2019-03-07,66413,"got isse to download any media, pics, vidio and status from yesterday the message is shown contineously ""The download was unable to complete, try again later"". kindly resolve it",3,got ise to download any medium pic video and status from yesterday the message is shown continuously the download was unable to complete try again later kindly resolve the message,,,,"[0.0414186507936508, 0.022321428571428572, 0.03273809523809524, 0.029265873015873023, 0.022321428571428572, 0.029265873015873016, 0.037946428571428575, 0.031001984126984128, 0.03273809523809525, 0.034474206349206345, 0.022321428571428572, 0.022321428571428572, 0.03968253968253969, 0.022321428571428572, 0.031001984126984135, 0.024057539682539684, 0.022321428571428572, 0.037946428571428575, 0.022321428571428572, 0.022321428571428572, 0.022321428571428572, 0.022321428571428572, 0.024057539682539687, 0.022321428571428572, 0.03273809523809524, 0.022321428571428572, 0.022321428571428572, 0.024057539682539684, 0.024057539682539684, 0.024057539682539684, 0.037946428571428575, 0.03273809523809525, 0.022321428571428572, 0.06398809523809525, 0.022321428571428572]"
30,95719,78127,1,Whatsapp,,"['send', 'second', 'video', 'take', 'ever', 'something', 'be', 'wrong']",2019-03-08,66414,sending a 20 second video takes for ever. something is wrong,1,sending a second video take for ever something is wrong,Samarth Amlani,,,"[0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.027011974380395445, 0.042606516290726835, 0.02506265664160402, 0.02506265664160402, 0.027011974380395445, 0.030910609857978295, 0.028961292119186872, 0.032859927596769714, 0.03870788081314399, 0.042606516290726835, 0.042606516290726835, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.0406571985519354, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.028961292119186872, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.03870788081314398, 0.027011974380395445]"
31,95720,78128,1,Whatsapp,,"['crash', 'lot', 'polo', 'application', 'be', 'not', 'stable', 'anymore']",2019-03-08,66415,It crashes lot on poco f1. App is not stable anymore.,1,it crash lot on polo f application is not stable anymore,Amplus Enterprise,,,"[0.025510204081632633, 0.027494331065759613, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.0294784580498866, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.045351473922902466, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.03741496598639453, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.05725623582766437, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.04336734693877548, 0.027494331065759613, 0.025510204081632633, 0.025510204081632633, 0.04336734693877548, 0.025510204081632633]"
32,95721,78129,1,Whatsapp,,"['face', 'issue', 'call', 'frequently', 'get', 'recollect', 'mode']",2019-03-08,66416,"Facing issues with call, frequently getting into reconnecting mode..",1,facing issue with call frequently getting into recollecting mode,Sadananda H.R,,,"[0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.027494331065759613, 0.041383219954648505, 0.04138321995464849, 0.0294784580498866, 0.03741496598639454, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.0294784580498866, 0.025510204081632633, 0.025510204081632633, 0.0294784580498866, 0.025510204081632633, 0.025510204081632633, 0.039399092970521514, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.027494331065759613, 0.025510204081632633, 0.04336734693877548, 0.025510204081632633, 0.025510204081632633, 0.03939909297052151, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.027494331065759613]"
33,95724,78132,1,Whatsapp,,"['update', 'person', 'be', 'disgusting', 'irritating']",2019-03-03,66419,update verson is disgusting and irritating at all 😡,1,update person is disgusting and irritating at all,Fawaz Abdul Latheef,,,"[0.029609279609279622, 0.04456654456654459, 0.027472527472527482, 0.027472527472527482, 0.0338827838827839, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.03815628815628818, 0.027472527472527482, 0.029609279609279622, 0.027472527472527482]"
34,95725,78133,1,Whatsapp,,"['bad', 'application', 'be', 'application', 'be', 'ban', 'be', 'problem', 'cheat']",2019-03-07,66420,very bad app my what's app no is banned what's my problem you cheated,1,very bad application my what is application no is banned what is my problem you cheated,sagar patel,,,"[0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.0294784580498866, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.04336734693877548, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.027494331065759613, 0.0294784580498866, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.041383219954648505, 0.061224489795918345, 0.03344671201814056, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.03344671201814056, 0.03741496598639453, 0.025510204081632633]"
35,95726,78134,1,Whatsapp,,"['issue', 'get', 'notification', 'mute', 'contact', 'group', 'fix', 'soon_possible']",2019-03-07,66421,ISSUE: Getting notifications from muted contacts and groups fix it ASAP,5,issue getting notification from muted contact and group fix it a soon a possible,Tandava Krishna R,,,"[0.024630541871921173, 0.041871921182266, 0.030377668308702782, 0.024630541871921173, 0.024630541871921173, 0.03420908593322386, 0.03420908593322385, 0.03229337712096332, 0.03612479474548439, 0.024630541871921173, 0.024630541871921173, 0.030377668308702782, 0.024630541871921173, 0.024630541871921173, 0.032293377120963314, 0.024630541871921173, 0.030377668308702782, 0.024630541871921173, 0.024630541871921173, 0.026546250684181708, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.026546250684181708, 0.041871921182265986, 0.026546250684181708, 0.024630541871921173, 0.03420908593322385, 0.024630541871921173, 0.026546250684181708, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.02846195949644225, 0.04378762999452654]"
36,95727,78135,1,Whatsapp,,"['status', 'load', 'cause', 'problem', 'not', 'video', 'many', 'time']",2019-03-07,66422,Status load causes problem i can't videos many time,4,status load cause problem i can not video many time,kalpesh patil,,,"[0.03229337712096332, 0.0361247947454844, 0.03229337712096332, 0.026546250684181715, 0.024630541871921176, 0.024630541871921176, 0.024630541871921176, 0.024630541871921176, 0.024630541871921176, 0.03804050355774493, 0.024630541871921176, 0.026546250684181715, 0.024630541871921176, 0.024630541871921176, 0.02654625068418171, 0.024630541871921176, 0.04187192118226601, 0.02654625068418171, 0.02654625068418171, 0.039956212370005455, 0.024630541871921176, 0.028461959496442254, 0.024630541871921176, 0.024630541871921176, 0.02654625068418171, 0.028461959496442254, 0.024630541871921176, 0.02654625068418171, 0.024630541871921176, 0.03995621237000546, 0.03995621237000547, 0.024630541871921176, 0.024630541871921176, 0.038040503557744916, 0.024630541871921176]"
37,95728,78136,1,Whatsapp,,"['unable', 'send', 'audio', 'folder', 'click', 'audio', 'thumbnail', 'audio', 'show', 'blank_screen', 'cancel', 'sort', 'problem', 'thank']",2019-03-02,66423,"Unable to send audio folders. clicked on the audio via the thumbnail, it shows a blank screen with ""OK"" & ""Cancel"" only. Please sort the problem out, thank you.",3,unable to send audio folder clicked on the audio via the thumbnail the audio show a blank screen with ok and cancel only please sort the problem out thank you,BenBen JJ,,,"[0.03917050691244243, 0.023041474654377895, 0.023041474654377895, 0.023041474654377895, 0.023041474654377895, 0.07322068612391198, 0.023041474654377895, 0.023041474654377895, 0.023041474654377895, 0.024833589349718396, 0.023041474654377895, 0.023041474654377895, 0.023041474654377895, 0.03200204813108041, 0.035586277521761404, 0.023041474654377895, 0.023041474654377895, 0.05709165386584746, 0.024833589349718396, 0.023041474654377895, 0.023041474654377895, 0.024833589349718396, 0.03379416282642091, 0.023041474654377895, 0.023041474654377895, 0.023041474654377895, 0.024833589349718396, 0.05350742447516646, 0.023041474654377895, 0.023041474654377895, 0.023041474654377895, 0.024833589349718396, 0.023041474654377895, 0.044546850998463935, 0.023041474654377895]"
38,95730,78138,1,Whatsapp,,"['something', 'wrong', 'algorithm', 'notify', 'people', 'be', 'type', 'not']",2019-03-05,66425,something wrong with algorithm for notify another people is typing or not.,1,something wrong with algorithm for notify another people is typing or not,Outlier Projection,,,"[0.02506265664160401, 0.02506265664160401, 0.02506265664160401, 0.02506265664160401, 0.02506265664160401, 0.02506265664160401, 0.02506265664160401, 0.02506265664160401, 0.028961292119186854, 0.02506265664160401, 0.02506265664160401, 0.02506265664160401, 0.03870788081314396, 0.02506265664160401, 0.02506265664160401, 0.02506265664160401, 0.02506265664160401, 0.02506265664160401, 0.02506265664160401, 0.02506265664160401, 0.02506265664160401, 0.02701197438039543, 0.040657198551935385, 0.02506265664160401, 0.02701197438039543, 0.02506265664160401, 0.02506265664160401, 0.02506265664160401, 0.02506265664160401, 0.04260651629072682, 0.02506265664160401, 0.02506265664160401, 0.02506265664160401, 0.07574491785018103, 0.04260651629072682]"
39,95731,78139,1,Whatsapp,,"['bad', 'screen', 'always', 'black', 'phone', 'doe', 'not', 'ring']",2019-03-04,66428,very bad. Screen always black out. Phone doesn't ring,1,very bad screen always black out phone doe not ring,,,,"[0.025510204081632633, 0.027494331065759613, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.027494331065759613, 0.025510204081632633, 0.025510204081632633, 0.05725623582766437, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.035430839002267546, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.04336734693877548, 0.025510204081632633, 0.04336734693877548, 0.025510204081632633, 0.03344671201814056, 0.025510204081632633, 0.04336734693877547, 0.025510204081632633]"
40,95732,78140,1,Whatsapp,,"['update', 'new', 'version', 'could', 'not', 'able', 'open', 'application']",2019-03-03,66430,After update new version couldn't able to open the app,1,after update new version could not able to open the application,Jawahar Dinaharan,,,"[0.025510204081632626, 0.04138321995464849, 0.025510204081632626, 0.025510204081632626, 0.043367346938775475, 0.025510204081632626, 0.025510204081632626, 0.043367346938775475, 0.02749433106575961, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.043367346938775475, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.043367346938775475, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.043367346938775475]"
